T_len,rho,R2_target,phi_f,phi_eta,phi_u,z,rmsfe_base,rmsfe_rs,rel_rmsfe,rmse_pooled_base,rmse_pooled_rs,bias_base,var_base,bias_rs,var_rs,Q_ols,Q_rs_bag,Q_rs_subavg,L_ols,L_rs_bag,L_rs_subavg
500,0.000000,0.100000,0.7,0.3,0.0,29,1.004412,1.005326,1.000910,1.017445,1.017845,0.000002,1.035193,0.000001,1.036008,0.905979,0.921354,0.949276,0.996773,0.974117,1.003638
500,0.000000,0.100000,0.7,0.3,0.0,30,1.004412,1.006187,1.001768,1.017445,1.018698,0.000002,1.035193,0.000001,1.037745,0.905979,0.919800,0.946893,0.996773,0.974354,1.003054
500,0.000000,0.100000,0.7,0.3,0.0,31,1.004412,1.007166,1.002742,1.017445,1.019677,0.000002,1.035193,0.000001,1.039741,0.905979,0.918342,0.944544,0.996773,0.974688,1.002499
500,0.000000,0.100000,0.7,0.3,0.0,32,1.004412,1.008014,1.003587,1.017445,1.020514,0.000002,1.035193,0.000001,1.041448,0.905979,0.916986,0.942241,0.996773,0.975125,1.001982
500,0.000000,0.100000,0.7,0.3,0.0,33,1.004412,1.008949,1.004517,1.017445,1.021445,0.000002,1.035193,0.000001,1.043350,0.905979,0.915719,0.939972,0.996773,0.975650,1.001491
500,0.000000,0.100000,0.7,0.3,0.0,34,1.004412,1.010059,1.005623,1.017445,1.022537,0.000002,1.035193,0.000001,1.045580,0.905979,0.914538,0.937729,0.996773,0.976263,1.001019
500,0.000000,0.100000,0.7,0.3,0.0,35,1.004412,1.011088,1.006647,1.017445,1.023559,0.000002,1.035193,0.000001,1.047673,0.905979,0.913449,0.935530,0.996773,0.976968,1.000585
500,0.000000,0.100000,0.7,0.3,0.0,36,1.004412,1.012187,1.007741,1.017445,1.024660,0.000002,1.035193,0.000001,1.049928,0.905979,0.912444,0.933368,0.996773,0.977759,1.000181
500,0.000000,0.100000,0.7,0.3,0.0,37,1.004412,1.013249,1.008799,1.017445,1.025718,0.000002,1.035193,0.000001,1.052096,0.905979,0.911517,0.931227,0.996773,0.978630,0.999792
500,0.000000,0.100000,0.7,0.3,0.0,38,1.004412,1.014429,1.009973,1.017445,1.026899,0.000002,1.035193,0.000000,1.054521,0.905979,0.910669,0.929123,0.996773,0.979582,0.999433
500,0.000000,0.100000,0.7,0.3,0.0,39,1.004412,1.015638,1.011177,1.017445,1.028090,0.000002,1.035193,0.000001,1.056968,0.905979,0.909901,0.927056,0.996773,0.980617,0.999105
500,0.000000,0.100000,0.7,0.3,0.0,40,1.004412,1.016884,1.012418,1.017445,1.029324,0.000002,1.035193,0.000000,1.059508,0.905979,0.909200,0.924998,0.996773,0.981721,0.998780
500,0.000000,0.100000,0.7,0.3,0.0,41,1.004412,1.017993,1.013521,1.017445,1.030446,0.000002,1.035193,0.000000,1.061819,0.905979,0.908576,0.922985,0.996773,0.982906,0.998493
500,0.000000,0.100000,0.7,0.3,0.0,42,1.004412,1.019398,1.014920,1.017445,1.031834,0.000002,1.035193,0.000000,1.064681,0.905979,0.908022,0.920994,0.996773,0.984163,0.998223
500,0.000000,0.100000,0.7,0.3,0.0,43,1.004412,1.020638,1.016155,1.017445,1.033083,0.000002,1.035193,0.000000,1.067261,0.905979,0.907537,0.919032,0.996773,0.985494,0.997976
500,0.000000,0.100000,0.7,0.3,0.0,44,1.004412,1.021981,1.017493,1.017445,1.034419,0.000002,1.035193,0.000000,1.070022,0.905979,0.907120,0.917092,0.996773,0.986896,0.997745
500,0.000000,0.100000,0.7,0.3,0.0,45,1.004412,1.023369,1.018874,1.017445,1.035807,0.000002,1.035193,0.000000,1.072896,0.905979,0.906770,0.915184,0.996773,0.988371,0.997541
500,0.000000,0.100000,0.7,0.3,0.0,46,1.004412,1.024727,1.020226,1.017445,1.037174,0.000002,1.035193,0.000000,1.075731,0.905979,0.906485,0.913298,0.996773,0.989914,0.997354
500,0.000000,0.100000,0.7,0.3,0.0,47,1.004412,1.026236,1.021729,1.017445,1.038676,0.000002,1.035193,0.000000,1.078848,0.905979,0.906264,0.911433,0.996773,0.991526,0.997181
500,0.000000,0.100000,0.7,0.3,0.0,48,1.004412,1.027702,1.023188,1.017445,1.040141,0.000002,1.035193,0.000000,1.081893,0.905979,0.906107,0.909593,0.996773,0.993207,0.997028
500,0.000000,0.100000,0.7,0.3,0.0,49,1.004412,1.029132,1.024612,1.017445,1.041572,0.000002,1.035193,0.000000,1.084873,0.905979,0.906012,0.907776,0.996773,0.994956,0.996893
500,0.000000,0.100000,0.7,0.3,0.0,50,1.004412,1.030667,1.026140,1.017445,1.043110,0.000002,1.035193,0.000000,1.088079,0.905979,nan,nan,0.996773,nan,nan
500,0.800000,0.300000,0.3,0.7,0.0,2,1.132752,1.105618,0.976045,1.146922,1.119219,0.000251,1.315180,0.000210,1.252442,0.905178,1.228117,1.326086,0.995890,1.230628,1.328798
500,0.800000,0.300000,0.3,0.7,0.0,3,1.132752,1.081686,0.954919,1.146922,1.094826,0.000251,1.315180,0.000170,1.198475,0.905178,1.166634,1.272126,0.995890,1.171406,1.277330
500,0.800000,0.300000,0.3,0.7,0.0,4,1.132752,1.063577,0.938932,1.146922,1.076415,0.000251,1.315180,0.000138,1.158532,0.905178,1.120500,1.229749,0.995890,1.127375,1.237294
500,0.800000,0.300000,0.3,0.7,0.0,5,1.132752,1.050125,0.927056,1.146922,1.062814,0.000251,1.315180,0.000117,1.129457,0.905178,1.085938,1.194946,0.995890,1.094822,1.204722
500,0.800000,0.300000,0.3,0.7,0.0,6,1.132752,1.040574,0.918624,1.146922,1.053151,0.000251,1.315180,0.000106,1.109022,0.905178,1.059603,1.165701,0.995890,1.070439,1.177622
500,0.800000,0.300000,0.3,0.7,0.0,7,1.132752,1.033296,0.912200,1.146922,1.045818,0.000251,1.315180,0.000091,1.093644,0.905178,1.039319,1.140950,0.995890,1.052073,1.154951
500,0.800000,0.300000,0.3,0.7,0.0,8,1.132752,1.027734,0.907290,1.146922,1.040200,0.000251,1.315180,0.000083,1.081933,0.905178,1.023360,1.119725,0.995890,1.038011,1.135755
500,0.800000,0.300000,0.3,0.7,0.0,9,1.132752,1.023771,0.903791,1.146922,1.036206,0.000251,1.315180,0.000074,1.073649,0.905178,1.010578,1.101359,0.995890,1.027113,1.119379
500,0.800000,0.300000,0.3,0.7,0.0,10,1.132752,1.020825,0.901190,1.146922,1.033231,0.000251,1.315180,0.000068,1.067498,0.905178,1.000163,1.085358,0.995890,1.018573,1.105336
500,0.800000,0.300000,0.3,0.7,0.0,11,1.132752,1.018722,0.899333,1.146922,1.031160,0.000251,1.315180,0.000062,1.063228,0.905178,0.991498,1.071293,0.995890,1.011776,1.093203
500,0.800000,0.300000,0.3,0.7,0.0,12,1.132752,1.017140,0.897937,1.146922,1.029581,0.000251,1.315180,0.000060,1.059976,0.905178,0.984177,1.058846,0.995890,1.006318,1.082668
500,0.800000,0.300000,0.3,0.7,0.0,13,1.132752,1.016032,0.896958,1.146922,1.028468,0.000251,1.315180,0.000055,1.057691,0.905178,0.977903,1.047810,0.995890,1.001904,1.073526
500,0.800000,0.300000,0.3,0.7,0.0,14,1.132752,1.015233,0.896254,1.146922,1.027665,0.000251,1.315180,0.000053,1.056043,0.905178,0.972404,1.037896,0.995890,0.998259,1.065492
500,0.800000,0.300000,0.3,0.7,0.0,15,1.132752,1.014931,0.895987,1.146922,1.027392,0.000251,1.315180,0.000050,1.055485,0.905178,0.967561,1.029012,0.995890,0.995265,1.058476
500,0.800000,0.300000,0.3,0.7,0.0,16,1.132752,1.014956,0.896008,1.146922,1.027426,0.000251,1.315180,0.000048,1.055557,0.905178,0.963204,1.020951,0.995890,0.992754,1.052273
500,0.800000,0.300000,0.3,0.7,0.0,17,1.132752,1.014808,0.895878,1.146922,1.027277,0.000251,1.315180,0.000043,1.055255,0.905178,0.959251,1.013630,0.995890,0.990641,1.046799
500,0.800000,0.300000,0.3,0.7,0.0,18,1.132752,1.014898,0.895958,1.146922,1.027395,0.000251,1.315180,0.000042,1.055499,0.905178,0.955622,1.006915,0.995890,0.988848,1.041925
500,0.800000,0.300000,0.3,0.7,0.0,19,1.132752,1.015327,0.896337,1.146922,1.027816,0.000251,1.315180,0.000040,1.056365,0.905178,0.952267,1.000754,0.995890,0.987324,1.037596
500,0.800000,0.300000,0.3,0.7,0.0,20,1.132752,1.015641,0.896613,1.146922,1.028150,0.000251,1.315180,0.000039,1.057054,0.905178,0.949132,0.995061,0.995890,0.986014,1.033729
500,0.800000,0.300000,0.3,0.7,0.0,21,1.132752,1.016087,0.897007,1.146922,1.028621,0.000251,1.315180,0.000037,1.058024,0.905178,0.946198,0.989790,0.995890,0.984901,1.030277
500,0.800000,0.300000,0.3,0.7,0.0,22,1.132752,1.016655,0.897508,1.146922,1.029187,0.000251,1.315180,0.000035,1.059192,0.905178,0.943421,0.984849,0.995890,0.983941,1.027148
500,0.800000,0.300000,0.3,0.7,0.0,23,1.132752,1.017380,0.898149,1.146922,1.029959,0.000251,1.315180,0.000033,1.060782,0.905178,0.940789,0.980231,0.995890,0.983120,1.024336
500,0.800000,0.300000,0.3,0.7,0.0,24,1.132752,1.018093,0.898778,1.146922,1.030666,0.000251,1.315180,0.000034,1.062238,0.905178,0.938295,0.975910,0.995890,0.982432,1.021817
500,0.800000,0.300000,0.3,0.7,0.0,25,1.132752,1.018862,0.899457,1.146922,1.031450,0.000251,1.315180,0.000033,1.063856,0.905178,0.935905,0.971803,0.995890,0.981844,1.019505
500,0.800000,0.300000,0.3,0.7,0.0,26,1.132752,1.019731,0.900224,1.146922,1.032347,0.000251,1.315180,0.000034,1.065706,0.905178,0.933637,0.967945,0.995890,0.981374,1.017437
500,0.800000,0.300000,0.3,0.7,0.0,27,1.132752,1.020529,0.900929,1.146922,1.033140,0.000251,1.315180,0.000031,1.067348,0.905178,0.931459,0.964258,0.995890,0.980990,1.015533
500,0.800000,0.300000,0.3,0.7,0.0,28,1.132752,1.021321,0.901628,1.146922,1.033958,0.000251,1.315180,0.000029,1.069039,0.905178,0.929371,0.960743,0.995890,0.980692,1.013796
500,0.800000,0.300000,0.3,0.7,0.0,29,1.132752,1.022354,0.902540,1.146922,1.035015,0.000251,1.315180,0.000030,1.071227,0.905178,0.927377,0.957392,0.995890,0.980484,1.012218
500,0.800000,0.300000,0.3,0.7,0.0,30,1.132752,1.023359,0.903427,1.146922,1.036015,0.000251,1.315180,0.000028,1.073298,0.905178,0.925464,0.954166,0.995890,0.980354,1.010759
500,0.800000,0.300000,0.3,0.7,0.0,31,1.132752,1.024368,0.904318,1.146922,1.037057,0.000251,1.315180,0.000026,1.075462,0.905178,0.923647,0.951085,0.995890,0.980319,1.009440
500,0.800000,0.300000,0.3,0.7,0.0,32,1.132752,1.025398,0.905227,1.146922,1.038108,0.000251,1.315180,0.000026,1.077642,0.905178,0.921899,0.948092,0.995890,0.980349,1.008203
500,0.800000,0.300000,0.3,0.7,0.0,33,1.132752,1.026664,0.906345,1.146922,1.039377,0.000251,1.315180,0.000024,1.080281,0.905178,0.920238,0.945219,0.995890,0.980465,1.007081
500,0.800000,0.300000,0.3,0.7,0.0,34,1.132752,1.027807,0.907354,1.146922,1.040537,0.000251,1.315180,0.000023,1.082693,0.905178,0.918653,0.942419,0.995890,0.980654,1.006025
500,0.800000,0.300000,0.3,0.7,0.0,35,1.132752,1.029079,0.908477,1.146922,1.041826,0.000251,1.315180,0.000023,1.085379,0.905178,0.917142,0.939704,0.995890,0.980918,1.005049
500,0.800000,0.300000,0.3,0.7,0.0,36,1.132752,1.030414,0.909655,1.146922,1.043178,0.000251,1.315180,0.000021,1.088200,0.905178,0.915719,0.937074,0.995890,0.981268,1.004152
500,0.800000,0.300000,0.3,0.7,0.0,37,1.132752,1.031632,0.910731,1.146922,1.044431,0.000251,1.315180,0.000021,1.090815,0.905178,0.914374,0.934507,0.995890,0.981698,1.003313
500,0.800000,0.300000,0.3,0.7,0.0,38,1.132752,1.033192,0.912108,1.146922,1.046020,0.000251,1.315180,0.000019,1.094138,0.905178,0.913106,0.931991,0.995890,0.982203,1.002517
500,0.800000,0.300000,0.3,0.7,0.0,39,1.132752,1.034585,0.913337,1.146922,1.047439,0.000251,1.315180,0.000019,1.097110,0.905178,0.911927,0.929549,0.995890,0.982801,1.001792
500,0.800000,0.300000,0.3,0.7,0.0,40,1.132752,1.036074,0.914652,1.146922,1.048971,0.000251,1.315180,0.000017,1.100323,0.905178,0.910826,0.927140,0.995890,0.983476,1.001092
500,0.800000,0.300000,0.3,0.7,0.0,41,1.132752,1.037700,0.916088,1.146922,1.050615,0.000251,1.315180,0.000017,1.103776,0.905178,0.909817,0.924790,0.995890,0.984248,1.000446
500,0.800000,0.300000,0.3,0.7,0.0,42,1.132752,1.039384,0.917574,1.146922,1.052333,0.000251,1.315180,0.000016,1.107388,0.905178,0.908896,0.922483,0.995890,0.985111,0.999836
500,0.800000,0.300000,0.3,0.7,0.0,43,1.132752,1.041017,0.919015,1.146922,1.053999,0.000251,1.315180,0.000015,1.110899,0.905178,0.908068,0.920213,0.995890,0.986070,0.999258
500,0.800000,0.300000,0.3,0.7,0.0,44,1.132752,1.042862,0.920645,1.146922,1.055888,0.000251,1.315180,0.000014,1.114886,0.905178,0.907334,0.917973,0.995890,0.987129,0.998703
500,0.800000,0.300000,0.3,0.7,0.0,45,1.132752,1.044746,0.922308,1.146922,1.057801,0.000251,1.315180,0.000013,1.118930,0.905178,0.906698,0.915770,0.995890,0.988291,0.998180
500,0.800000,0.300000,0.3,0.7,0.0,46,1.132752,1.046742,0.924070,1.146922,1.059826,0.000251,1.315180,0.000012,1.123218,0.905178,0.906169,0.913605,0.995890,0.989568,0.997688
500,0.800000,0.300000,0.3,0.7,0.0,47,1.132752,1.048799,0.925886,1.146922,1.061929,0.000251,1.315180,0.000011,1.127682,0.905178,0.905746,0.911461,0.995890,0.990959,0.997211
500,0.800000,0.300000,0.3,0.7,0.0,48,1.132752,1.050915,0.927754,1.146922,1.064091,0.000251,1.315180,0.000010,1.132280,0.905178,0.905436,0.909343,0.995890,0.992471,0.996753
500,0.800000,0.300000,0.3,0.7,0.0,49,1.132752,1.053172,0.929746,1.146922,1.066393,0.000251,1.315180,0.000009,1.137185,0.905178,0.905244,0.907251,0.995890,0.994112,0.996316
500,0.800000,0.300000,0.3,0.7,0.0,50,1.132752,1.055516,0.931815,1.146922,1.068788,0.000251,1.315180,0.000008,1.142299,0.905178,nan,nan,0.995890,nan,nan
500,0.800000,0.300000,0.7,0.3,0.0,2,1.072141,1.055821,0.984778,1.086191,1.069523,0.000016,1.179795,0.000016,1.143863,0.902933,1.129985,1.215787,0.993421,1.132296,1.218273
500,0.800000,0.300000,0.7,0.3,0.0,3,1.072141,1.042003,0.971890,1.086191,1.055369,0.000016,1.179795,0.000013,1.113791,0.902933,1.095651,1.173135,0.993421,1.100132,1.177934
500,0.800000,0.300000,0.7,0.3,0.0,4,1.072141,1.031506,0.962100,1.086191,1.044649,0.000016,1.179795,0.000011,1.091280,0.902933,1.068878,1.143254,0.993421,1.075436,1.150269
500,0.800000,0.300000,0.7,0.3,0.0,5,1.072141,1.023591,0.954717,1.086191,1.036531,0.000016,1.179795,0.000010,1.074386,0.902933,1.047948,1.119882,0.993421,1.056521,1.129044
500,0.800000,0.300000,0.7,0.3,0.0,6,1.072141,1.017919,0.949426,1.086191,1.030666,0.000016,1.179795,0.000010,1.062261,0.902933,1.031435,1.100746,0.993421,1.041983,1.112002
500,0.800000,0.300000,0.7,0.3,0.0,7,1.072141,1.013784,0.945570,1.086191,1.026389,0.000016,1.179795,0.000010,1.053465,0.902933,1.018175,1.084626,0.993421,1.030669,1.097936
500,0.800000,0.300000,0.7,0.3,0.0,8,1.072141,1.010721,0.942712,1.086191,1.023208,0.000016,1.179795,0.000010,1.046945,0.902933,1.007307,1.070758,0.993421,1.021728,1.086087
500,0.800000,0.300000,0.7,0.3,0.0,9,1.072141,1.008364,0.940515,1.086191,1.020743,0.000016,1.179795,0.000011,1.041905,0.902933,0.998249,1.058679,0.993421,1.014582,1.076001
500,0.800000,0.300000,0.7,0.3,0.0,10,1.072141,1.006858,0.939110,1.086191,1.019161,0.000016,1.179795,0.000010,1.038680,0.902933,0.990586,1.048062,0.993421,1.008819,1.067354
500,0.800000,0.300000,0.7,0.3,0.0,11,1.072141,1.005728,0.938056,1.086191,1.017931,0.000016,1.179795,0.000012,1.036171,0.902933,0.983979,1.038638,0.993421,1.004103,1.059881
500,0.800000,0.300000,0.7,0.3,0.0,12,1.072141,1.005136,0.937504,1.086191,1.017299,0.000016,1.179795,0.000012,1.034886,0.902933,0.978182,1.030190,0.993421,1.000189,1.053366
500,0.800000,0.300000,0.7,0.3,0.0,13,1.072141,1.004622,0.937024,1.086191,1.016713,0.000016,1.179795,0.000013,1.033691,0.902933,0.973031,1.022573,0.993421,0.996912,1.047670
500,0.800000,0.300000,0.7,0.3,0.0,14,1.072141,1.004685,0.937083,1.086191,1.016744,0.000016,1.179795,0.000013,1.033755,0.902933,0.968377,1.015646,0.993421,0.994125,1.042650
500,0.800000,0.300000,0.7,0.3,0.0,15,1.072141,1.004690,0.937088,1.086191,1.016673,0.000016,1.179795,0.000014,1.033609,0.902933,0.964139,1.009309,0.993421,0.991745,1.038209
500,0.800000,0.300000,0.7,0.3,0.0,16,1.072141,1.005021,0.937396,1.086191,1.016982,0.000016,1.179795,0.000015,1.034238,0.902933,0.960219,1.003486,0.993421,0.989677,1.034272
500,0.800000,0.300000,0.7,0.3,0.0,17,1.072141,1.005153,0.937519,1.086191,1.017066,0.000016,1.179795,0.000016,1.034407,0.902933,0.956577,0.998106,0.993421,0.987880,1.030767
500,0.800000,0.300000,0.7,0.3,0.0,18,1.072141,1.005625,0.937960,1.086191,1.017519,0.000016,1.179795,0.000017,1.035329,0.902933,0.953165,0.993073,0.993421,0.986306,1.027601
500,0.800000,0.300000,0.7,0.3,0.0,19,1.072141,1.006206,0.938501,1.086191,1.018056,0.000016,1.179795,0.000018,1.036419,0.902933,0.949956,0.988395,0.993421,0.984928,1.024782
500,0.800000,0.300000,0.7,0.3,0.0,20,1.072141,1.006709,0.938970,1.086191,1.018516,0.000016,1.179795,0.000019,1.037354,0.902933,0.946905,0.983975,0.993421,0.983701,1.022212
500,0.800000,0.300000,0.7,0.3,0.0,21,1.072141,1.007412,0.939627,1.086191,1.019199,0.000016,1.179795,0.000021,1.038746,0.902933,0.944020,0.979857,0.993421,0.982635,1.019938
500,0.800000,0.300000,0.7,0.3,0.0,22,1.072141,1.008175,0.940338,1.086191,1.019915,0.000016,1.179795,0.000023,1.040205,0.902933,0.941256,0.975913,0.993421,0.981682,1.017829
500,0.800000,0.300000,0.7,0.3,0.0,23,1.072141,1.008925,0.941037,1.086191,1.020647,0.000016,1.179795,0.000024,1.041696,0.902933,0.938617,0.972160,0.993421,0.980850,1.015903
500,0.800000,0.300000,0.7,0.3,0.0,24,1.072141,1.009669,0.941732,1.086191,1.021379,0.000016,1.179795,0.000024,1.043191,0.902933,0.936094,0.968599,0.993421,0.980128,1.014162
500,0.800000,0.300000,0.7,0.3,0.0,25,1.072141,1.010731,0.942722,1.086191,1.022424,0.000016,1.179795,0.000027,1.045324,0.902933,0.933677,0.965181,0.993421,0.979507,1.012558
500,0.800000,0.300000,0.7,0.3,0.0,26,1.072141,1.011583,0.943517,1.086191,1.023245,0.000016,1.179795,0.000027,1.047002,0.902933,0.931353,0.961887,0.993421,0.978973,1.011069
500,0.800000,0.300000,0.7,0.3,0.0,27,1.072141,1.012516,0.944387,1.086191,1.024166,0.000016,1.179795,0.000029,1.048886,0.902933,0.929135,0.958735,0.993421,0.978543,1.009717
500,0.800000,0.300000,0.7,0.3,0.0,28,1.072141,1.013706,0.945497,1.086191,1.025322,0.000016,1.179795,0.000031,1.051254,0.902933,0.927002,0.955674,0.993421,0.978192,1.008448
500,0.800000,0.300000,0.7,0.3,0.0,29,1.072141,1.014768,0.946487,1.086191,1.026387,0.000016,1.179795,0.000032,1.053439,0.902933,0.924963,0.952716,0.993421,0.977932,1.007275
500,0.800000,0.300000,0.7,0.3,0.0,30,1.072141,1.015735,0.947389,1.086191,1.027329,0.000016,1.179795,0.000034,1.055371,0.902933,0.923018,0.949849,0.993421,0.977763,1.006186
500,0.800000,0.300000,0.7,0.3,0.0,31,1.072141,1.016950,0.948523,1.086191,1.028533,0.000016,1.179795,0.000036,1.057845,0.902933,0.921149,0.947053,0.993421,0.977668,1.005161
500,0.800000,0.300000,0.7,0.3,0.0,32,1.072141,1.018169,0.949660,1.086191,1.029756,0.000016,1.179795,0.000039,1.060358,0.902933,0.919373,0.944339,0.993421,0.977663,1.004212
500,0.800000,0.300000,0.7,0.3,0.0,33,1.072141,1.019263,0.950680,1.086191,1.030839,0.000016,1.179795,0.000041,1.062587,0.902933,0.917690,0.941694,0.993421,0.977750,1.003326
500,0.800000,0.300000,0.7,0.3,0.0,34,1.072141,1.020684,0.952006,1.086191,1.032241,0.000016,1.179795,0.000045,1.065476,0.902933,0.916077,0.939090,0.993421,0.977906,1.002471
500,0.800000,0.300000,0.7,0.3,0.0,35,1.072141,1.022006,0.953238,1.086191,1.033551,0.000016,1.179795,0.000045,1.068184,0.902933,0.914562,0.936557,0.993421,0.978158,1.001683
500,0.800000,0.300000,0.7,0.3,0.0,36,1.072141,1.023434,0.954571,1.086191,1.034985,0.000016,1.179795,0.000048,1.071146,0.902933,0.913133,0.934072,0.993421,0.978497,1.000935
500,0.800000,0.300000,0.7,0.3,0.0,37,1.072141,1.024738,0.955787,1.086191,1.036278,0.000016,1.179795,0.000050,1.073822,0.902933,0.911792,0.931635,0.993421,0.978925,1.000229
500,0.800000,0.300000,0.7,0.3,0.0,38,1.072141,1.026143,0.957097,1.086191,1.037675,0.000016,1.179795,0.000053,1.076716,0.902933,0.910537,0.929243,0.993421,0.979440,0.999562
500,0.800000,0.300000,0.7,0.3,0.0,39,1.072141,1.027605,0.958460,1.086191,1.039133,0.000016,1.179795,0.000056,1.079742,0.902933,0.909369,0.926878,0.993421,0.980044,0.998914
500,0.800000,0.300000,0.7,0.3,0.0,40,1.072141,1.029247,0.959992,1.086191,1.040778,0.000016,1.179795,0.000059,1.083160,0.902933,0.908294,0.924558,0.993421,0.980742,0.998304
500,0.800000,0.300000,0.7,0.3,0.0,41,1.072141,1.030840,0.961478,1.086191,1.042371,0.000016,1.179795,0.000063,1.086475,0.902933,0.907312,0.922278,0.993421,0.981538,0.997729
500,0.800000,0.300000,0.7,0.3,0.0,42,1.072141,1.032487,0.963014,1.086191,1.044024,0.000016,1.179795,0.000066,1.089919,0.902933,0.906422,0.920020,0.993421,0.982429,0.997168
500,0.800000,0.300000,0.7,0.3,0.0,43,1.072141,1.034234,0.964644,1.086191,1.045779,0.000016,1.179795,0.000070,1.093584,0.902933,0.905629,0.917800,0.993421,0.983422,0.996638
500,0.800000,0.300000,0.7,0.3,0.0,44,1.072141,1.035981,0.966273,1.086191,1.047524,0.000016,1.179795,0.000072,1.097234,0.902933,0.904932,0.915603,0.993421,0.984515,0.996125
500,0.800000,0.300000,0.7,0.3,0.0,45,1.072141,1.037778,0.967949,1.086191,1.049344,0.000016,1.179795,0.000077,1.101047,0.902933,0.904335,0.913433,0.993421,0.985716,0.995632
500,0.800000,0.300000,0.7,0.3,0.0,46,1.072141,1.039583,0.969632,1.086191,1.051154,0.000016,1.179795,0.000081,1.104844,0.902933,0.903841,0.911291,0.993421,0.987025,0.995161
500,0.800000,0.300000,0.7,0.3,0.0,47,1.072141,1.041506,0.971426,1.086191,1.053086,0.000016,1.179795,0.000087,1.108904,0.902933,0.903450,0.909168,0.993421,0.988446,0.994703
500,0.800000,0.300000,0.7,0.3,0.0,48,1.072141,1.043551,0.973334,1.086191,1.055146,0.000016,1.179795,0.000091,1.113241,0.902933,0.903166,0.907070,0.993421,0.989983,0.994262
500,0.800000,0.300000,0.7,0.3,0.0,49,1.072141,1.045564,0.975211,1.086191,1.057173,0.000016,1.179795,0.000096,1.117518,0.902933,0.902993,0.904991,0.993421,0.991640,0.993835
500,0.800000,0.300000,0.7,0.3,0.0,50,1.072141,1.047695,0.977199,1.086191,1.059319,0.000016,1.179795,0.000101,1.122056,0.902933,nan,nan,0.993421,nan,nan
500,0.800000,0.500000,0.3,0.7,0.0,2,1.291664,1.233986,0.955346,1.310578,1.251324,0.000614,1.717001,0.000470,1.565341,0.902816,1.543402,1.771451,0.993292,1.546558,1.775074
500,0.800000,0.500000,0.3,0.7,0.0,3,1.291664,1.181316,0.914569,1.310578,1.197347,0.000614,1.717001,0.000334,1.433307,0.902816,1.404298,1.647227,0.993292,1.410042,1.653965
500,0.800000,0.500000,0.3,0.7,0.0,4,1.291664,1.140546,0.883005,1.310578,1.155622,0.000614,1.717001,0.000246,1.335216,0.902816,1.301164,1.550733,0.993292,1.309148,1.560248
500,0.800000,0.500000,0.3,0.7,0.0,5,1.291664,1.109784,0.859189,1.310578,1.124235,0.000614,1.717001,0.000175,1.263728,0.902816,1.224704,1.472040,0.993292,1.234723,1.484082
500,0.800000,0.500000,0.3,0.7,0.0,6,1.291664,1.086214,0.840942,1.310578,1.100223,0.000614,1.717001,0.000124,1.210367,0.902816,1.167387,1.406541,0.993292,1.179325,1.420924
500,0.800000,0.500000,0.3,0.7,0.0,7,1.291664,1.068480,0.827212,1.310578,1.082223,0.000614,1.717001,0.000093,1.171114,0.902816,1.123837,1.351265,0.993292,1.137628,1.367847
500,0.800000,0.500000,0.3,0.7,0.0,8,1.291664,1.054592,0.816460,1.310578,1.068105,0.000614,1.717001,0.000072,1.140775,0.902816,1.090225,1.304150,0.993292,1.105833,1.322821
500,0.800000,0.500000,0.3,0.7,0.0,9,1.291664,1.044338,0.808521,1.310578,1.057675,0.000614,1.717001,0.000058,1.118619,0.902816,1.063909,1.263577,0.993292,1.081316,1.284252
500,0.800000,0.500000,0.3,0.7,0.0,10,1.291664,1.036144,0.802178,1.310578,1.049380,0.000614,1.717001,0.000044,1.101155,0.902816,1.043129,1.228646,0.993292,1.062330,1.251262
500,0.800000,0.500000,0.3,0.7,0.0,11,1.291664,1.029866,0.797317,1.310578,1.043054,0.000614,1.717001,0.000036,1.087926,0.902816,1.026412,1.198260,0.993292,1.047405,1.222767
500,0.800000,0.500000,0.3,0.7,0.0,12,1.291664,1.025189,0.793697,1.310578,1.038278,0.000614,1.717001,0.000029,1.077993,0.902816,1.012766,1.171666,0.993292,1.035551,1.198026
500,0.800000,0.500000,0.3,0.7,0.0,13,1.291664,1.021389,0.790755,1.310578,1.034446,0.000614,1.717001,0.000025,1.070053,0.902816,1.001536,1.148374,0.993292,1.026116,1.176559
500,0.800000,0.500000,0.3,0.7,0.0,14,1.291664,1.018520,0.788533,1.310578,1.031529,0.000614,1.717001,0.000020,1.064033,0.902816,0.992069,1.127739,0.993292,1.018446,1.157723
500,0.800000,0.500000,0.3,0.7,0.0,15,1.291664,1.016325,0.786834,1.310578,1.029298,0.000614,1.717001,0.000018,1.059436,0.902816,0.983979,1.109365,0.993292,1.012154,1.141129
500,0.800000,0.500000,0.3,0.7,0.0,16,1.291664,1.014834,0.785679,1.310578,1.027807,0.000614,1.717001,0.000015,1.056372,0.902816,0.977044,1.093072,0.993292,1.007018,1.126606
500,0.800000,0.500000,0.3,0.7,0.0,17,1.291664,1.014009,0.785041,1.310578,1.026941,0.000614,1.717001,0.000014,1.054594,0.902816,0.970938,1.078360,0.993292,1.002710,1.113648
500,0.800000,0.500000,0.3,0.7,0.0,18,1.291664,1.013146,0.784373,1.310578,1.026070,0.000614,1.717001,0.000011,1.052809,0.902816,0.965534,1.065145,0.993292,0.999104,1.102179
